,Name of Village,Sampled Year,Land Area,Longitude,Lattitude,pH,EC,OC,P,K,S,Zn,Fe,Cu,Mn,B,Fertility Index,Crop Name,Irrigation Pattern,Crop Rotation,Fertilizer Used,Yield Returns,YR(Label)
3562,Avani Hobli,2017-18,0.26,78.568056,13.160278,6.6,0.31,0.25,124.0,258.0,26.7,3.13,13.8,1.35,4.86,0.2,1.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3563,Avani Hobli,2017-18,0.06,78.568056,13.160278,6.6,0.31,0.25,124.0,258.0,26.7,3.13,13.8,1.35,4.86,0.2,4.0,High Yield of Millet,Rainfeed,Yes,Organic,Moderate,3
3564,Avani Hobli,2017-18,0.18,78.568056,13.160278,6.6,0.31,0.25,124.0,258.0,26.7,3.13,13.8,1.35,4.86,0.2,3.0,High Yield of Millet,Rainfeed,Yes,Organic,Moderate,3
3565,Avani Hobli,2017-18,0.18,78.568056,13.160278,6.6,0.31,0.25,124.0,258.0,26.7,3.13,13.8,1.35,4.86,0.2,2.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3566,Avani Hobli,2017-18,0.1,78.568056,13.160278,6.6,0.31,0.25,124.0,258.0,26.7,3.13,13.8,1.35,4.86,0.2,1.0,High Yield of Millet,Rainfeed,Yes,Organic,High,1
3567,Avani Hobli,2017-18,0.01,78.568056,13.160278,6.6,0.31,0.25,124.0,258.0,26.7,3.13,13.8,1.35,4.86,0.2,2.0,High Yield of Millet,Rainfeed,Yes,Organic,High,1
3568,Avani Hobli,2017-18,0.12,78.568056,13.160278,6.6,0.31,0.25,124.0,258.0,26.7,3.13,13.8,1.35,4.86,0.2,3.0,High Yield of Millet,Rainfeed,Yes,Organic,Moderate,3
3569,Avani Hobli,2017-18,0.25,78.568056,13.160278,6.6,0.31,0.25,124.0,258.0,26.7,3.13,13.8,1.35,4.86,0.2,4.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3570,Avani Hobli,2017-18,0.12,78.568056,13.160278,6.6,0.31,0.25,124.0,258.0,26.7,3.13,13.8,1.35,4.86,0.2,4.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3571,Avani Hobli,2017-18,0.19,78.568056,13.160278,6.6,0.31,0.25,124.0,258.0,26.7,3.13,13.8,1.35,4.86,0.2,2.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3572,Avani Hobli,2017-18,0.22,78.568056,13.160278,6.6,0.31,0.25,124.0,258.0,26.7,3.13,13.8,1.35,4.86,0.2,1.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3573,Avani Hobli,2017-18,0.17,78.568056,13.160278,6.6,0.31,0.25,124.0,258.0,26.7,3.13,13.8,1.35,4.86,0.2,2.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3574,Avani Hobli,2017-18,0.19,78.568056,13.160278,6.6,0.31,0.25,124.0,258.0,26.7,3.13,13.8,1.35,4.86,0.2,2.0,High Yield of Millet,Rainfeed,Yes,Organic,High,1
3575,Avani Hobli,2017-18,0.28,78.568056,13.160278,6.6,0.31,0.25,124.0,258.0,26.7,3.13,13.8,1.35,4.86,0.2,1.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3576,Avani Hobli,2017-18,0.32,78.57416699,13.159167,6.3,0.54,0.25,79.0,29.0,109.4,0.31,15.98,0.67,4.51,0.8,1.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3577,Avani Hobli,2017-18,0.32,78.57416699,13.159167,6.3,0.54,0.25,79.0,29.0,109.4,0.31,15.98,0.67,4.51,0.8,3.0,High Yield of Millet,Rainfeed,Yes,Organic,Moderate,3
3578,Avani Hobli,2017-18,0.32,78.57416699,13.159167,6.3,0.54,0.25,79.0,29.0,109.4,0.31,15.98,0.67,4.51,0.8,1.0,High Yield of Millet,Rainfeed,Yes,Organic,High,1
3579,Avani Hobli,2017-18,1.31,78.57416699,13.159167,6.3,0.54,0.25,79.0,29.0,109.4,0.31,15.98,0.67,4.51,0.8,1.0,Millet is Native,Irrigation,Yes,Organic,High,1
3580,Avani Hobli,2017-18,1.0,78.57416699,13.159167,6.3,0.54,0.25,79.0,29.0,109.4,0.31,15.98,0.67,4.51,0.8,3.0,Nilgiri,Rainfeed,No,InOrganic,Good,2
3581,Avani Hobli,2017-18,1.31,78.57416699,13.159167,6.3,0.54,0.25,79.0,29.0,109.4,0.31,15.98,0.67,4.51,0.8,2.0,Nilgiri,Rainfeed,No,InOrganic,Moderate,3
3582,Avani Hobli,2017-18,0.16,78.57416699,13.159167,6.3,0.54,0.25,79.0,29.0,109.4,0.31,15.98,0.67,4.51,0.8,1.0,Nilgiri,Rainfeed,No,InOrganic,Moderate,3
3583,Avani Hobli,2017-18,0.16,78.57416699,13.159167,6.3,0.54,0.25,79.0,29.0,109.4,0.31,15.98,0.67,4.51,0.8,1.0,Nilgiri,Rainfeed,No,Organic,High,1
3584,Avani Hobli,2017-18,1.25,78.57416699,13.159167,6.3,0.54,0.25,79.0,29.0,109.4,0.31,15.98,0.67,4.51,0.8,4.0,Nilgiri,Rainfeed,No,Organic,Moderate,3
3585,Avani Hobli,2017-18,1.05,78.57416699,13.159167,6.3,0.54,0.25,79.0,29.0,109.4,0.31,15.98,0.67,4.51,0.8,3.0,Nilgiri,Rainfeed,No,InOrganic,Good,2
3586,Avani Hobli,2017-18,0.02,78.57416699,13.159167,6.3,0.54,0.25,79.0,29.0,109.4,0.31,15.98,0.67,4.51,0.8,4.0,Nilgiri,Rainfeed,No,InOrganic,Moderate,3
3587,Avani Hobli,2017-18,0.0,78.57416699,13.159167,6.3,0.54,0.25,79.0,29.0,109.4,0.31,15.98,0.67,4.51,0.8,4.0,Nilgiri,Rainfeed,No,Organic,Moderate,3
3588,Avani Hobli,2017-18,2.07,78.57416699,13.159167,6.3,0.54,0.25,79.0,29.0,109.4,0.31,15.98,0.67,4.51,0.8,4.0,Nilgiri,Rainfeed,No,Organic,Moderate,3
3589,Avani Hobli,2017-18,0.19,78.57416699,13.159167,6.3,0.54,0.25,79.0,29.0,109.4,0.31,15.98,0.67,4.51,0.8,1.0,Nilgiri,Rainfeed,No,InOrganic,Moderate,3
3590,Avani Hobli,2017-18,0.21,78.57416699,13.159167,6.3,0.54,0.25,79.0,29.0,109.4,0.31,15.98,0.67,4.51,0.8,4.0,Nilgiri,Rainfeed,No,Organic,Moderate,3
3591,Avani Hobli,2017-18,0.01,78.57416699,13.159167,6.3,0.54,0.25,79.0,29.0,109.4,0.31,15.98,0.67,4.51,0.8,2.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3592,Avani Hobli,2017-18,2.2,78.568056,13.160278,6.6,0.31,0.25,124.0,258.0,26.7,3.13,13.8,1.35,4.86,0.2,2.0,Corn - local,Irrigation,No,InOrganic,Moderate,3
3593,Avani Hobli,2017-18,0.2,78.568056,13.160278,6.6,0.31,0.25,124.0,258.0,26.7,3.13,13.8,1.35,4.86,0.2,4.0,High Yield of Millet,Rainfeed,Yes,Organic,Moderate,3
3594,Avani Hobli,2017-18,0.3,78.568056,13.160278,6.6,0.31,0.25,124.0,258.0,26.7,3.13,13.8,1.35,4.86,0.2,4.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3595,Avani Hobli,2017-18,0.05,78.568056,13.160278,6.6,0.31,0.25,124.0,258.0,26.7,3.13,13.8,1.35,4.86,0.2,1.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3596,Avani Hobli,2017-18,1.25,78.568056,13.160278,6.6,0.31,0.25,124.0,258.0,26.7,3.13,13.8,1.35,4.86,0.2,3.0,Nilgiri,Rainfeed,No,InOrganic,Good,2
3597,Avani Hobli,2017-18,0.28,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,Nilgiri,Rainfeed,No,Organic,High,1
3598,Avani Hobli,2017-18,0.3,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,Nilgiri,Rainfeed,No,Organic,High,1
3599,Avani Hobli,2017-18,0.28,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,3.0,Millet is Native,Irrigation,Yes,InOrganic,Good,2
3600,Avani Hobli,2017-18,0.05,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,Millet is Native,Irrigation,Yes,InOrganic,Moderate,3
3601,Avani Hobli,2017-18,0.1,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,4.0,Millet is Native,Irrigation,Yes,Organic,Moderate,3
3602,Avani Hobli,2017-18,0.0,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,2.0,Millet is Native,Irrigation,Yes,Organic,High,1
3603,Avani Hobli,2017-18,0.13,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,Millet is Native,Irrigation,Yes,Organic,High,1
3604,Avani Hobli,2017-18,0.2,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,2.0,Millet is Native,Irrigation,Yes,InOrganic,Moderate,3
3605,Avani Hobli,2017-18,0.1,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,3.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Good,2
3606,Avani Hobli,2017-18,0.2,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,High Yield of Millet,Rainfeed,Yes,Organic,High,1
3607,Avani Hobli,2017-18,0.3,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,2.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3608,Avani Hobli,2017-18,0.15,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3609,Avani Hobli,2017-18,0.25,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,High Yield of Millet,Rainfeed,Yes,Organic,High,1
3610,Avani Hobli,2017-18,0.0,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,Nilgiri,Rainfeed,No,InOrganic,Moderate,3
3611,Avani Hobli,2017-18,0.22,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,2.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3612,Avani Hobli,2017-18,0.08,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,3.0,High Yield of Millet,Rainfeed,Yes,Organic,Moderate,3
3613,Avani Hobli,2017-18,0.18,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,3.0,Nilgiri,Rainfeed,No,Organic,Moderate,3
3614,Avani Hobli,2017-18,0.2,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,Nilgiri,Rainfeed,No,InOrganic,Moderate,3
3615,Avani Hobli,2017-18,0.06,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,4.0,Nilgiri,Rainfeed,No,Organic,Moderate,3
3616,Avani Hobli,2017-18,0.11,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,2.0,Nilgiri,Rainfeed,No,Organic,High,1
3617,Avani Hobli,2017-18,0.08,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,3.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Good,2
3618,Avani Hobli,2017-18,0.3,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,3.0,High Yield of Millet,Rainfeed,Yes,Organic,Moderate,3
3619,Avani Hobli,2017-18,0.08,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,Millet is Native,Irrigation,Yes,InOrganic,Moderate,3
3620,Avani Hobli,2017-18,0.08,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,Millet is Native,Irrigation,Yes,Organic,High,1
3621,Avani Hobli,2017-18,0.08,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,High Yield of Millet,Rainfeed,Yes,Organic,High,1
3622,Avani Hobli,2017-18,0.2,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,3.0,High Yield of Millet,Rainfeed,Yes,Organic,Moderate,3
3623,Avani Hobli,2017-18,0.2,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,3.0,High Yield of Millet,Rainfeed,Yes,Organic,Moderate,3
3624,Avani Hobli,2017-18,1.0,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,3.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Good,2
3625,Avani Hobli,2017-18,0.0,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,2.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3626,Avani Hobli,2018-19,0.12,78.283333,13.099,6.3,0.38,0.7,24.0,112.0,23.0,1.51,23.24,1.49,27.97,0.7,2.0,Tomato,Irrigation,No,InOrganic,Moderate,3
3627,Avani Hobli,2017-18,0.13,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,Millet is Native,Irrigation,Yes,InOrganic,Moderate,3
3628,Avani Hobli,2017-18,0.13,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,4.0,Millet is Native,Irrigation,Yes,Organic,Moderate,3
3629,Avani Hobli,2017-18,0.05,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,4.0,chickpea,Rainfeed,No,Organic,Moderate,3
3630,Avani Hobli,2017-18,0.18,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,3.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Good,2
3631,Avani Hobli,2017-18,1.13,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,4.0,High Yield of Millet,Rainfeed,Yes,Organic,Moderate,3
3632,Avani Hobli,2017-18,0.13,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,3.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Good,2
3633,Avani Hobli,2017-18,0.26,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,3.0,Tomato,Irrigation,No,Organic,Moderate,3
3634,Avani Hobli,2017-18,0.04,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,Corn - local,Irrigation,No,InOrganic,Moderate,3
3635,Avani Hobli,2017-18,0.1,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,4.0,Millet is Native,Irrigation,Yes,InOrganic,Moderate,3
3636,Avani Hobli,2017-18,0.05,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,2.0,Mango,Rainfeed,No,Organic,High,1
3637,Avani Hobli,2017-18,0.04,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,2.0,Mango,Rainfeed,No,Organic,High,1
3638,Avani Hobli,2017-18,0.1,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,4.0,Millet is Native,Irrigation,Yes,InOrganic,Moderate,3
3639,Avani Hobli,2017-18,0.05,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,Millet is Native,Irrigation,Yes,InOrganic,Moderate,3
3640,Avani Hobli,2017-18,0.11,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,3.0,Millet is Native,Irrigation,Yes,InOrganic,Good,2
3641,Avani Hobli,2017-18,0.13,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,4.0,Millet is Native,Irrigation,Yes,InOrganic,Moderate,3
3642,Avani Hobli,2017-18,0.05,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,Millet is Native,Irrigation,Yes,Organic,High,1
3643,Avani Hobli,2017-18,0.12,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,Millet is Native,Irrigation,Yes,Organic,High,1
3644,Avani Hobli,2017-18,1.3,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,2.0,Millet is Native,Irrigation,Yes,Organic,High,1
3645,Avani Hobli,2017-18,0.31,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,4.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3646,Avani Hobli,2017-18,0.3,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,2.0,High Yield of Millet,Rainfeed,Yes,Organic,High,1
3647,Avani Hobli,2017-18,0.14,78.571944,13.167778,7.2,0.91,0.41,209.0,310.0,24.8,0.38,3.46,1.38,4.32,0.6,4.0,Nilgiri,Rainfeed,No,InOrganic,Moderate,3
3648,Avani Hobli,2017-18,0.1,78.571944,13.167778,7.2,0.91,0.41,209.0,310.0,24.8,0.38,3.46,1.38,4.32,0.6,4.0,Nilgiri,Rainfeed,No,InOrganic,Moderate,3
3649,Avani Hobli,2017-18,0.1,78.571944,13.167778,7.2,0.91,0.41,209.0,310.0,24.8,0.38,3.46,1.38,4.32,0.6,2.0,Nilgiri,Rainfeed,No,InOrganic,Moderate,3
3650,Avani Hobli,2017-18,0.1,78.571944,13.167778,7.2,0.91,0.41,209.0,310.0,24.8,0.38,3.46,1.38,4.32,0.6,2.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3651,Avani Hobli,2017-18,0.05,78.571944,13.167778,7.2,0.91,0.41,209.0,310.0,24.8,0.38,3.46,1.38,4.32,0.6,2.0,High Yield of Millet,Rainfeed,Yes,Organic,High,1
3652,Avani Hobli,2017-18,1.05,78.571944,13.167778,7.2,0.91,0.41,209.0,310.0,24.8,0.38,3.46,1.38,4.32,0.6,2.0,High Yield of Millet,Rainfeed,Yes,Organic,High,1
3653,Avani Hobli,2017-18,0.05,78.571944,13.167778,7.2,0.91,0.41,209.0,310.0,24.8,0.38,3.46,1.38,4.32,0.6,2.0,Millet is Native,Irrigation,Yes,InOrganic,Moderate,3
3654,Avani Hobli,2017-18,1.1,78.571944,13.167778,7.2,0.91,0.41,209.0,310.0,24.8,0.38,3.46,1.38,4.32,0.6,2.0,Millet is Native,Irrigation,Yes,InOrganic,Moderate,3
3655,Avani Hobli,2017-18,0.38,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,Millet is Native,Irrigation,Yes,Organic,High,1
3656,Avani Hobli,2017-18,0.38,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,2.0,Millet is Native,Irrigation,Yes,Organic,High,1
3657,Avani Hobli,2017-18,0.06,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,2.0,Millet is Native,Irrigation,Yes,InOrganic,Moderate,3
3658,Avani Hobli,2017-18,0.3,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,3.0,Millet is Native,Irrigation,Yes,InOrganic,Good,2
3659,Avani Hobli,2017-18,0.3,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,2.0,Millet is Native,Irrigation,Yes,Organic,High,1
3660,Avani Hobli,2017-18,0.11,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,High Yield of Millet,Rainfeed,Yes,Organic,High,1
3661,Avani Hobli,2017-18,0.09,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,3.0,High Yield of Millet,Rainfeed,Yes,Organic,Moderate,3
3662,Avani Hobli,2017-18,0.48,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,3.0,High Yield of Millet,Rainfeed,Yes,Organic,Moderate,3
3663,Avani Hobli,2017-18,0.3,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,3.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Good,2
3664,Avani Hobli,2017-18,0.3,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,4.0,Nilgiri,Rainfeed,No,Organic,Moderate,3
3665,Avani Hobli,2017-18,0.01,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,3.0,Nilgiri,Rainfeed,No,InOrganic,Good,2
3666,Avani Hobli,2017-18,0.04,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,High Yield of Millet,Rainfeed,Yes,Organic,High,1
3667,Avani Hobli,2017-18,0.2,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,High Yield of Millet,Rainfeed,Yes,Organic,High,1
3668,Avani Hobli,2017-18,0.1,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,2.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3669,Avani Hobli,2017-18,0.18,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,2.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3670,Avani Hobli,2017-18,0.2,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,4.0,High Yield of Millet,Rainfeed,Yes,Organic,Moderate,3
3671,Avani Hobli,2017-18,0.2,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,4.0,High Yield of Millet,Rainfeed,Yes,Organic,Moderate,3
3672,Avani Hobli,2017-18,0.1,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,3.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Good,2
3673,Avani Hobli,2017-18,0.2,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,4.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3674,Avani Hobli,2018-19,0.4,78.3419325,13.1085991,6.5,0.61,0.52,18.0,98.0,59.0,3.63,32.81,0.55,59.08,0.5,2.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3675,Avani Hobli,2017-18,3.0,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,High Yield of Millet,Rainfeed,Yes,Organic,High,1
3676,Avani Hobli,2017-18,0.06,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,4.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3677,Avani Hobli,2017-18,0.07,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3678,Avani Hobli,2017-18,0.06,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,2.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3679,Avani Hobli,2017-18,0.13,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,3.0,Nilgiri,Rainfeed,No,InOrganic,Good,2
3680,Avani Hobli,2017-18,3.0,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,1.0,Nilgiri,Rainfeed,No,Organic,High,1
3681,Avani Hobli,2017-18,0.16,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,2.0,High Yield of Millet,Rainfeed,Yes,Organic,High,1
3682,Avani Hobli,2017-18,0.04,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,2.0,High Yield of Millet,Rainfeed,Yes,Organic,High,1
3683,Avani Hobli,2017-18,1.0,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,3.0,High Yield of Millet,Rainfeed,Yes,Organic,Moderate,3
3684,Avani Hobli,2017-18,1.0,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,2.0,High Yield of Millet,Rainfeed,Yes,Organic,High,1
3685,Avani Hobli,2017-18,1.3,78.56611,13.162778,7.2,0.59,0.33,211.0,81.0,29.9,0.28,6.02,0.92,2.51,0.1,2.0,High Yield of Millet,Rainfeed,Yes,Organic,High,1
3686,Avani Hobli,2017-18,0.22,78.553333,13.19583299,6.5,0.36,0.3,97.0,27.0,121.1,0.59,11.04,0.91,2.48,0.6,1.0,High Yield of Millet,Rainfeed,Yes,Organic,High,1
3687,Avani Hobli,2017-18,0.0,78.553333,13.19583299,6.5,0.36,0.3,97.0,27.0,121.1,0.59,11.04,0.91,2.48,0.6,1.0,High Yield of Millet,Rainfeed,Yes,InOrganic,Moderate,3
3688,Avani Hobli,2017-18,0.0,78.553333,13.19583299,6.5,0.36,0.3,97.0,27.0,121.1,0.59,11.04,0.91,2.48,0.6,3.0,Corn - local,Irrigation,No,Organic,Moderate,3
3689,Avani Hobli,2017-18,0.11,78.553333,13.19583299,6.5,0.36,0.3,97.0,27.0,121.1,0.59,11.04,0.91,2.48,0.6,3.0,Millet is Native,Irrigation,Yes,Organic,Moderate,3
3690,Avani Hobli,2017-18,0.22,78.562221999,13.161111,6.8,0.63,0.3,221.0,38.0,98.4,0.15,7.4,0.47,3.79,0.3,2.0,Millet is Native,Irrigation,Yes,Organic,High,1
